CourseId,ProfName,Quarter,CRN
MGT 432,Amber Beckler,202410,38755
MGT 440,Kelly Wilson,202410,38756
MGT 469,Yinghui Yang,202410,38761
MGB 246,Stephen Garcia,202401,32760
MGB 297,Joseph Chen,202401,45198
MGB 400AY,Paul Wong,202401,32765
MGB 402AY,Matthew Zaragoza-Watkins,202401,32766
MGB 406A,Mehul Rangwala,202401,45199
MGB 407,Doy Charnsupharindr,202401,32767
MGB 412,Kay Peters,202401,32768
MGB 415V,Jane Harrington,202401,45201
MGB 437V,Sharad Gupta,202401,45206
MGB 440,Kelly Wilson,202401,32771
MGB 450Y,Hemant Bhargava,202401,45296
MGB 474V,Xinlei Li,202401,45297
MGB 490BV,Vasundhara Unnava,202401,45300
MGB 491V,Kay Peters,202401,45310
MGP 297,Joseph Chen,202401,45197
MGP 400AY,Hollis Skaife,202401,32788
MGP 402AY,Justin Virrey,202401,32790
MGP 407,Doy Charnsupharindr,202401,32791
MGP 412,Kay Peters,202401,32792
MGP 415V,Jane Harrington,202401,45202
MGP 474V,Xinlei Li,202401,45298
MGP 490,Vanessa Errecarte,202401,45385
MGP 490,Doy Charnsupharindr,202403,47939
MGP 490BV,Vasundhara Unnava,202401,45299
MGP 491V,Kay Peters,202401,45311
MPM 206,Atwill/Kagawa,202401,33458
MGB 203B,Mehul Rangwala,202403,47862
MGB 404Y,Prasad Naik,202403,47868
MGB 405Y,Keer Yang,202403,47869
MGB 423,Doy Charnsupharindr,202403,47871
MGB 435,Mehul Rangwala,202403,47874
MGB 436,Sorin Maruster,202403,47875
MGB 490,Doy Charnsupharindr,202403,47881
MGB 490,Vanessa Errecarte,202410,38636
MGB 490V,Sharad Gupta,202403,57439
MGB 490V,The Staff,202410,38638
MGP 404Y,Olivier Rubel,202403,47922
MGP 405Y,Keer Yang,202403,47923
MGP 423,Doy Charnsupharindr,202403,47925
MGP 435,Mehul Rangwala,202403,47927
MGP 436,Sorin Maruster,202403,47928
MGP 440,Kelly Wilson,202403,47929
MGP 490V,Sharad Gupta,202403,57441
MGP 490V,The Staff,202410,38656
MGP 492V,Gregory Perelman,202403,47941
MPM 201,Christine Johnson,202403,57262
MPM 204,Pranav Pandit,202403,57460
MGB 248,Jesse Catlin,202410,38626
MGB 287,Yinghui Yang,202410,38628
MGB 401AY,Beth Bechky,202410,38631
MGB 403AY,David Woodruff,202410,38633
MGP 401AY,Stephen Garcia,202410,38650
MGP 432,Amber Beckler,202410,38652
MGP 437,Sharad Gupta,202410,38653
MGP 468,Brian Kennedy,202410,38654
MPM 200,Lehenbauer/Aly,202410,39308
MPM 205,Pandit/Pry,202410,39311
MPM 208,Janet Foley,202410,39312
EMS 002,Scott Mccormack,202401,22963
EMS 162,Erika La Plante,202401,22964
EMS 162L,Susan Gentry,202401,22965
EMS 164,Scott Mccormack,202401,22967
EMS 181,Sabyasachi Sen,202401,22968
EMS 183,Marina Leite,202401,22969
EMS 188A,Amir Saeidi,202401,22970
EMS 272,Seung Sae Hong,202401,23026
EMS 274,Mingwei Zhang,202401,23027
EMS 280A,Amir Saeidi,202401,23028
EMS 290,Jeremy Mason,202401,23031
EMS 290,Yayoi Takamura,202403,40041
EMS 290,Seung Sae Hong,202410,30595
MAE 207,Benjamin Shaw,202401,44318
MAE 218,John Kissock,202401,44654
MAE 218,Paul Erickson,202410,49822
MAE 226,Nesrin Sarigul-Klijn,202401,44319
MAT 000D,Claire Davis,202401,30569
MAT 000D,Jennifer Healey,202410,36716
MAT 012,Korana Burke,202401,30570
MAT 012,William Tavernetti,202403,45817
MAT 012,The Staff,202410,36721
MAT 016A,Enrique Alvarado,202401,30571
MAT 016A,William Tavernetti,202403,45818
MAT 016B,William Tavernetti,202401,30577
MAT 016B,Dowman Varn,202403,45819
MAT 016B,The Staff,202410,36726
MAT 016C,Stefan Mihajlovic,202401,30579
MAT 016C,Korana Burke,202403,45821
MAT 016C,The Staff,202410,36728
MAT 017A,John Challenor,202401,30580
MAT 017A,John Challenor,202403,45823
MAT 017A,The Staff,202410,36731
MAT 017B,Ali daddel,202401,30593
MAT 017B,Ali daddel,202403,45827
MAT 017B,Enrique Alvarado,202410,36790
MAT 017C,Naoki Saito,202401,30616
MAT 017C,Edward Goldsmith,202403,45837
MAT 017C,The Staff,202410,36799
MAT 019B,Jesus De Loera,202401,44684
MAT 021A,Alexander McDonough,202401,30621
MAT 021A,Cooper Jacob,202403,45853
MAT 021A,The Staff,202410,36816
MAT 021B,Andrew Alameda,202401,30632
MAT 021B,Anna Parlak,202403,45855
MAT 021B,The Staff,202410,36889
MAT 021C,Thomas Strohmer,202401,30666
MAT 021C,Eric Babson,202403,45868
MAT 021C,The Staff,202410,36905
MAT 021D,J Temple,202401,30682
MAT 021D,Sean Griffin,202403,45895
MAT 021D,The Staff,202410,36919
MAT 022A,Cooper Jacob,202401,30693
MAT 022A,Jaroslaw Kopinski,202403,45904
MAT 022A,The Staff,202410,36933
MAT 022AL,Ali daddel,202401,30696
MAT 022AL,Ali daddel,202403,45907
MAT 022AL,Ali daddel,202410,36936
MAT 022B,Yonggyu Lee,202401,30706
MAT 022B,John Hunter,202403,45914
MAT 022B,Martin Fraas,202410,36950
MAT 027A,Leighton Izu,202401,30707
MAT 108,Fu Liu,202401,30730
MAT 108,Anna Parlak,202403,45930
MAT 108,Anna Parlak,202410,36972
MAT 111,William Tavernetti,202401,30738
MAT 119A,Joseph Biello,202401,30740
MAT 119A,The Staff,202410,36981
MAT 127A,Enrique Alvarado,202401,30741
MAT 127A,Gang Zhou,202403,45937
MAT 127A,The Staff,202410,36982
MAT 127B,Qinglan Xia,202401,30747
MAT 127B,Qinglan Xia,202403,45939
MAT 127B,The Staff,202410,36986
MAT 127C,Alexander Soshnikov,202401,30751
MAT 127C,Eric Babson,202403,45943
MAT 127C,The Staff,202410,36988
MAT 128B,Dowman Varn,202401,30754
MAT 128B,Gabriel Islambouli,202403,45945
MAT 135A,Rohit Thomas,202401,30755
MAT 135A,Rohit Thomas,202403,45948
MAT 135A,The Staff,202410,36992
MAT 135B,Martin Fraas,202401,30759
MAT 135B,Benjamin Morris,202403,45952
MAT 141,Adam Jacob,202401,30761
MAT 141,Gabriel Islambouli,202403,45954
MAT 145,Gregory Kuperberg,202401,30763
MAT 145,Sean Griffin,202403,45956
MAT 145,The Staff,202410,49996
MAT 148,Junxian Li,202401,44699
MAT 150A,Melissa Zhang,202401,30765
MAT 150A,The Staff,202410,36997
MAT 150B,Alexander McDonough,202401,30767
MAT 167,Elbridge Puckett,202401,30769
MAT 167,Elbridge Puckett,202403,45961
MAT 167,The Staff,202410,37003
MAT 168,Matthias Koeppe,202401,30770
MAT 168,Luis Rademacher,202403,57277
MAT 168,The Staff,202410,37004
MAT 180,Naoki Saito,202401,30771
MAT 180,Monica Vazirani,202403,45963
MAT 180,Luze Xu,202410,37006
MAT 185A,J Temple,202401,30772
MAT 185A,Dan Romik,202403,45964
MAT 185A,The Staff,202410,37007
MAT 201B,Martin Fraas,202401,30848
MAT 205A,Andrew Waldron,202401,30850
MAT 207B,Albert Fannjiang,202401,30851
MAT 215A,Joel Hass,202401,30852
MAT 218B,Steve Shkoller,202401,44700
MAT 226B,Thomas Strohmer,202401,44701
MAT 235B,Janko Gravner,202401,30855
MAT 246,Anne Schilling,202401,44702
MAT 248A,Evgeny Gorskiy,202401,44703
MAT 250B,Melissa Zhang,202401,30858
MAT 258B,Jesus De Loera,202401,44704
MAT 280,Bruno Nachtergaele,202401,30859
MAT 280,The Staff,202410,37089
MCN 261,Lauren Au,202401,32604
MCN 264A,Meredith Heinig,202401,32605
MPM 209,Cecilia Giulivi,202401,33460
EMS 172,Roopali Kukreja,202403,57077
EMS 172L,Sabyasachi Sen,202403,57078
EMS 172L,Marina Leite,202410,30564
EMS 174,Jeremy Mason,202403,39981
EMS 174L,Mingwei Zhang,202403,39982
EMS 188B,Amir Saeidi,202403,39984
EMS 230,Klaus Van Benthem,202403,40035
EMS 230L,Klaus Van Benthem,202403,40036
EMS 246,Jeremy Munday,202403,57429
EMS 268,Sabyasachi Sen,202403,57079
EMS 280B,Amir Saeidi,202403,40038
EMS 285,Jeremy Mason,202403,57089
MAE 232,Blaine Christiansen,202403,57212
MAE 237,Valeria La Saponara,202403,56885
MAE 256,Barbara Linke,202403,56887
MAT 019C,Rohit Thomas,202403,56899
MAT 027B,Andrew Alameda,202403,45916
MAT 067,Roger Casals Gutierrez,202403,56915
MAT 107,Sharon Aviran,202403,45929
MAT 116,Jaroslaw Kopinski,202403,56917
MAT 124,Timothy Lewis,202403,56918
MAT 128C,Joseph Teran,202403,45946
MAT 128C,The Staff,202410,49821
MAT 133,Matthias Koeppe,202403,45947
MAT 150C,Gregory Kuperberg,202403,45959
MAT 170,Luze Xu,202403,45962
MAT 185B,Daping Weng,202403,56919
MAT 189,Korana Burke,202403,45965
MAT 201C,Garving Luli,202403,46022
MAT 207C,John Hunter,202403,46025
MAT 215B,Roger Casals Gutierrez,202403,46026
MAT 226C,Robert Guy,202403,56920
MAT 227,Rishidev Chaudhuri,202403,46028
MAT 235C,Alexander Soshnikov,202403,56921
MAT 248B,Eric Babson,202403,56922
MAT 250C,Martin Luu,202403,46031
MAT 261,Erik Carlsson,202403,46033
MAT 266,Andrew Waldron,202403,56923
MAT 270,Alexander Wein,202403,56924
MCN 263,Laurie Nommsen-Rivers,202403,47677
MCN 264B,Christine Stewart,202403,47678
MCN 264C,Meredith Heinig,202403,47679
EMS 160,Scott Mccormack,202410,30561
EMS 180,Amir Saeidi,202410,30565
EMS 182,Amir Saeidi,202410,30566
EMS 200,Mason/Moule,202410,30591
EMS 260,Susan Gentry,202410,30592
EMS 264,Jeremy Mason,202410,30594
MAE 210A,Christina Harvey,202410,36545
MAE 219,Jean-Pierre Delplanque,202410,50058
MAE 222,Bahram Ravani,202410,49818
MAE 235,Seongkyu Lee,202410,50056
MAE 252,Sanjay Joshi,202410,36549
MAT 000B,Sara Hawkes,202410,36715
MAT 019A,The Staff,202410,36806
MAT 115A,The Staff,202410,49992
MAT 118A,The Staff,202410,36980
MAT 147,Andrew Alameda,202410,36996
MAT 201A,The Staff,202410,37081
MAT 207A,The Staff,202410,37082
MAT 215C,The Staff,202410,49825
MAT 221A,The Staff,202410,49826
MAT 228A,The Staff,202410,49827
MAT 235A,The Staff,202410,37086
MAT 236A,The Staff,202410,49828
MAT 239,The Staff,202410,37087
MAT 250A,The Staff,202410,37088
MAT 265,The Staff,202410,49829
MAT 390,Rohit Thomas,202410,37252
MCN 260,Christine Stewart,202410,38206
MCN 262,Laurie Nommsen-Rivers,202410,38207
MPM 210,Simon Anthony,202410,39313
EME 050,Zane Hays,202401,22815
EME 050,Barbara Linke,202410,30381
EME 106,Paul Erickson,202401,22829
EME 106,Narugopal Ghata,202403,39823
EME 106,Jae Wan Park,202410,30397
EME 108,Na Ma,202401,22830
EME 108,Paul Erickson,202403,39824
EME 108,Michael Hill,202410,30398
EME 171,Francis Assadian,202401,22847
EME 171,Francis Assadian,202410,30417
EME 172,Sanjay Joshi,202401,22848
EME 172,Xinfan Lin,202403,39849
EME 172,Xinfan Lin,202410,30418
EME 185A,Soltani/Schofield,202401,22849
MAE 269,Paul Erickson,202401,44320
MAE 271,Donald Margolis,202401,44656
MAE 297,Sanjay Joshi,202401,30437
MAE 297,Valeria La Saponara,202403,45708
MAE 297,Paul Erickson,202410,36607
MDS 485,Patrick Romano,202401,32735
MIB 201L,Gareau/Winter,202401,33011
MIB 201L,Cho/Mazza Rodrigues,202403,48136
MIB 201L,Gareau/Winter,202410,38854
MIC 010,Eric Mann,202401,33077
MIC 091,Singer/Heyer/Hunter,202401,33078
MIC 102,Samuel Diaz,202401,33116
MIC 102,Miriam Markum,202403,48210
MIC 102,Jacqueline Barlow,202410,38963
MIC 103L,Eric Mann,202401,33118
MIC 103L,Eric Mann,202403,48212
MIC 103L,Eric Mann,202410,38965
MIC 104L,Lifeng Xu,202401,33130
MIC 104L,The Staff,202410,38977
MIC 105,Dawson/Bragg,202401,33132
MMI 177,Jose Torres,202401,33330
MMI 200D,Baumler/Winter,202401,33379
MMI 210B,McSorley/Tsolis,202401,33381
MMI 291,Torres/Sankaran-Walters,202401,33382
MMI 291,Torres/Sankaran-Walters,202403,48450
MMI 291,Torres/Sankaran-Walters,202410,39234
MST 020A,Carlee Arnett,202401,33508
PHA 205,Johannes Hell,202401,36593
PHA 205,Johannes Hell,202403,50727
PHA 205,Johannes Hell,202410,42901
PHA 207,Wulff/Hammock/Rogawski,202401,36594
VME 158,Sophia Papageorgiou,202401,45119
VME 158,Sophia Papageorgiou,202403,56323
EME 109,Benjamin Shaw,202403,39829
EME 109,Benjamin Shaw,202410,30404
EME 115,Camli Badrya,202403,39838
EME 115,Camli Badrya,202410,49625
EME 139,Nesrin Sarigul-Klijn,202403,39839
EME 150A,Mohsen Habibi,202403,39843
EME 150A,The Staff,202410,30414
EME 150B,Barbara Linke,202403,39844
EME 154,Masakazu Soshi,202403,39845
EME 165,Vinod Narayanan,202403,39848
EME 165,Vinod Narayanan,202410,30416
EME 185B,Soltani/Schofield,202403,39850
MAE 273B,Francis Assadian,202403,56886
MMI 188A,Jose Torres,202403,48409
MST 020B,Yuming He,202403,48551
PHA 225,Kyle Fink,202403,50729
VME 057V,Woutrina Smith,202403,56319
EME 001,Vinod Narayanan,202410,30380
EME 163,Jae Wan Park,202410,30415
MAE 272,Shima Nazari,202410,50057
MIB 200A,Bart Weimer,202410,38853
MMI 188B,Jose Torres,202410,39177
VME 125,Jonathan Dear,202410,49258
MCB 010,Joanne Engebrecht,202401,31040
MCB 023,Angelica Guercio,202401,45105
MCB 120,Jisoo Han,202401,31176
MCB 120,Christopher Fraser,202403,46341
MCB 120,Enoch Baldwin,202410,37378
MCB 120L,Kenneth Hilt,202401,31177
MCB 120L,Shabek/Han,202403,46342
MCB 120L,Enoch Baldwin,202410,37379
MCB 121,Celina Juliano,202401,31179
MCB 121,Marina Ellefson,202403,46344
MCB 126,Letts/Tian,202401,31180
MCB 140L,Kenneth Kaplan,202401,31181
MCB 150,Bruce Draper,202401,31182
MCB 160L,Kassandra Ori-Mckenney,202401,31183
MCB 160L,Venkatesan Sundaresan,202403,46348
MCB 160L,Silvia Carrasco Garcia,202410,37387
MCB 185,Ian Korf,202401,31184
MCB 259,Lesilee Rose,202401,32092
MCB 259,Lesilee Rose,202403,47196
MCB 259,Bruce Draper,202410,37719
MCB 291,Ori-Mckenney/McKenney,202401,32222
MCB 291,Ori-Mckenney/McKenney,202403,47315
MCB 291,Ori-Mckenney/McKenney,202410,37843
MCP 210B,Chen/Bossuyt,202401,32607
MCP 210L,Dickson/Dickson,202401,32608
MCP 210L,Dickson/Dickson,202410,38209
MCP 290,Julie Bossuyt,202403,47687
MCP 290,Eleonora Grandi,202410,38218
MIC 105L,Jonathan Bragg,202401,33133
MIC 105L,Jonathan Bragg,202403,48228
MIC 162,Shah/Diaz,202401,33135
MIC 191,Singer/Heyer/Hunter,202401,33156
MIC 200B,Hess/Dawson/Parales,202401,33246
MIC 275,Wolf Heyer,202401,33247
MIC 275,Wolf Heyer,202403,48336
MIC 276,Kowalczykowski/Hunter/Namekawa,202401,33248
MIC 290C,Changil Hwang,202403,48355
MIC 291,Scott Dawson,202401,33267
MIC 291,Scott Dawson,202403,48357
MIC 291,Scott Dawson,202410,39116
MSA 100,Sudipta Sen,202401,33472
MSA 131B,Nicole Ranganath,202401,33474
MSA 181B,Nicole Ranganath,202401,44799
MSA 181C,Mairaj Syed,202401,33475
MSC 012,Walter Wade,202401,33496
MSC 014B,Walter Wade,202401,33498
MSC 022B,Eric Park,202401,33499
MSC 024B,Eric Park,202401,33501
MSC 132B,Kirsten Rutledge,202401,33502
MSC 134B,Kirsten Rutledge,202401,33504
MSC 142,Justin Ottenwalter,202401,33505
MSC 144B,Justin Ottenwalter,202401,33506
MUS 003A,Laurie San Martin,202401,44716
MUS 003A,Christopher Froh,202403,48572
MUS 003A,Christopher Froh,202410,39396
MUS 003B,Jennifer Sherrill,202401,45124
MUS 006A,Samuel Nichols,202401,45088
MUS 007B,Kurt Rohde,202401,33553
MUS 010,Carol Hess,202401,33554
MUS 010,Carol Hess,202410,39405
MUS 011,Juan Diego Diaz,202401,33558
MUS 011,Andrea Jordan,202403,48587
MUS 011,Scott Linford,202410,39409
MUS 016B,Matilda Hofman,202401,44726
MUS 017B,Trey Makler,202401,33566
MUS 024A,Pierpaolo Polzonetti,202401,33568
MUS 101B,Mika Pelo,202401,33587
MUS 103,Kurt Rohde,202401,33588
MUS 103,Laurie San Martin,202403,48611
MUS 106,Christopher Froh,202401,45127
MUS 108A,Matilda Hofman,202401,45179
MUS 114,Christian Baldini,202401,44993
MUS 121,Pierpaolo Polzonetti,202401,45130
MUS 121,Tracy Monaghan,202403,48628
MUS 124C,Beth Levy,202401,33604
MUS 126,Scott Linford,202401,45126
MUS 127,Carol Hess,202401,33605
VMB 220,Cecilia Giulivi,202401,43871
VMB 253,Aiming Yu,202401,43872
ECN 210B,Christopher Meissner,202401,21484
MCB 110Y,Ori-Mckenney/McKenney,202403,46340
MCB 123,James Letts,202403,46345
MCB 123,David Wilson,202410,37382
MCB 143,Enoch Baldwin,202403,46346
MCB 182,Gerald Quon,202403,46349
MCB 182,Ian Korf,202410,37390
MCP 210C,Navedo/Xiang,202403,47680
MCP 234,Pamela Lein,202403,47684
MCP 255,Dietmar Kueltz,202403,47685
MIC 170,Su-Ju Lin,202403,48232
MIC 172,Katherine Ralston,202403,48233
MIC 175,Barlow/Hwang,202403,48234
MSC 013,Walter Wade,202403,48539
MSC 014C,Walter Wade,202403,48541
MSC 021,Eric Park,202403,48542
MSC 024C,Eric Park,202403,48544
MSC 131,Kirsten Rutledge,202403,48545
MSC 134C,Kirsten Rutledge,202403,48547
MSC 141,Justin Ottenwalter,202403,48548
MSC 144C,Justin Ottenwalter,202403,48549
MUS 002C,Natsuki Fukasawa,202403,48570
MUS 006B,Laurie San Martin,202403,57233
MUS 007C,Kurt Rohde,202403,48582
MUS 017C,Trey Makler,202403,48595
MUS 024B,Beth Levy,202403,48597
MUS 028,Julia Simon,202403,57234
MUS 107A,Samuel Nichols,202403,57238
MUS 108B,Matilda Hofman,202403,57009
MUS 115,Ryan Nason,202403,48627
MUS 117,Carol Hess,202403,57247
MUS 124D,Anushka Kulkarni,202403,48629
VMB 101V,Heather Knych,202403,56282
VMB 101V,Heather Knych,202410,49212
VMB 234,Pamela Lein,202403,56298
VMB 255,Heather Knych,202403,57549
MCB 124,Jennifer Cash,202410,37384
MCB 144,Francis Mcnally,202410,37385
MCB 162,Sean Burgess,202410,37388
MCB 163,Lesilee Rose,202410,37389
MCP 210A,Zheng/Yarov-Yarovoy,202410,38208
MCP 261A,Nadean Brown,202410,50153
MIC 111,Scott Dawson,202410,38981
MIC 115,Xu/Namekawa,202410,38982
MIC 215,Renée Tsolis,202410,39094
MSA 115B,Nicole Ranganath,202410,39328
MSA 180,Nicole Ranganath,202410,39330
MSC 011,Walter Wade,202410,39352
MSC 014A,Walter Wade,202410,39355
MSC 022A,Eric Park,202410,39356
MSC 024A,Eric Park,202410,39358
MSC 143,Justin Ottenwalter,202410,39362
MSC 144A,Justin Ottenwalter,202410,39363
MUS 016A,Christopher Froh,202410,39416
MUS 101A,Mika Pelo,202410,39441
MUS 105,Pierpaolo Polzonetti,202410,39444
MUS 113,Matilda Hofman,202410,39447
MUS 116,Mika Pelo,202410,39448
MUS 122,Matilda Hofman,202410,39457
MUS 123,Juan Diego Diaz,202410,39458
MUS 153,Juan Diego Diaz,202401,33684
MUS 153,Juan Diego Diaz,202410,39529
MUS 156,Luis Talamantes,202410,39531
MUS 157,Scott Linford,202410,39532
MUS 221,Pierpaolo Polzonetti,202410,39649
NAS 001,Kathleen Whiteley,202401,33841
NAS 001,Juan Avila Hernandez,202403,48861
NAS 001,Beth Rose Middleton Manning,202410,39693
NAS 005,Victor Lopez,202401,33847
NAS 005,The Staff,202410,39702
NAS 005A,Vivienne Muller,202401,33852
NAS 005A,The Staff,202410,39708
NAS 012,Hulleah Tsinhnahjinnie,202401,33858
NAS 107,James Sarmento,202401,44616
NAS 115,Juan Avila Hernandez,202401,45090
NAS 130C,Kathleen Whiteley,202401,44617
NAS 202,Ines Hernandez-Avila,202401,45055
NEM 110,Hodson/Nadler,202401,33972
NEM 201,Shahid Siddique,202401,45312
NPB 010,Brie Tripp,202401,34095
NPB 010,Talitha van der Meulen,202410,40000
NPB 014,Jochen Ditterich,202401,34096
NPB 018,Rebecca Calisi,202401,45265
NPB 100,Natalia Caporale,202401,34197
NPB 100,Lee Miller,202403,49118
NPB 100,Karen Zito,202410,40147
NPB 101,Caporale/Ryan,202401,34203
NPB 101,Gomes/Furlow/Usrey,202403,49128
NPB 101,Huising/Caporale/Debello,202410,40152
NPB 101D,Natalia Caporale,202401,34204
NPB 101D,Natalia Caporale,202403,49129
NPB 101D,Natalia Caporale,202410,40153
NPB 101L,Erwin Bautista,202401,34216
NPB 101L,Erwin Bautista,202403,49138
NPB 101L,Erwin Bautista,202410,40166
NPB 102,Thomas Coombs-Hahn,202401,34227
NPB 102,Rebecca Calisi,202403,49152
NPB 102,Stacey Combes,202410,40179
NPB 107,Kuo/Furlow,202401,34237
NPB 110A,van der Meulen/Furlow,202401,34238
NPB 110A,Erwin Bautista,202403,49156
NPB 110A,van der Meulen/Gomes,202410,40222
NPB 110B,Debello/Kim,202401,34243
NPB 110B,Usrey/Chen/Kim,202403,49159
NPB 110B,Wilsaan Joiner,202410,40234
NPB 110C,William Usrey,202401,34253
NPB 110C,Tripp/Smith,202403,49164
NPB 110C,Tripp/Smith,202410,40240
NPB 121,Kimberley Katleba,202401,34260
NPB 136,Rishidev Chaudhuri,202401,44495
NPB 152,Karen Bales,202401,34272
NPB 154,Talitha van der Meulen,202401,44538
NPB 154,Talitha van der Meulen,202403,49175
NPB 162,Fumika Hamada,202401,45041
NPB 162,Natalia Caporale,202403,49177
NPB 168,Jennifer Whistler,202401,34273
NPB 190C,Stacey Combes,202403,57624
MUS 222,Kurt Rohde,202403,57313
MUS 223,Scott Linford,202403,48821
NAS 119,David Sandino,202403,48893
NAS 130B,Kathleen Whiteley,202403,57199
NAS 135,Carlos Tello Barreda,202403,48896
NAS 188,Ines Hernandez-Avila,202403,57560
NAS 208,James Sarmento,202403,57201
NAS 237,Hulleah Tsinhnahjinnie,202403,57462
NAS 280,Kathleen Whiteley,202403,57202
NEM 010V,Becky Westerdahl,202403,48995
NEM 100,Shahid Siddique,202403,48997
NPB 011,Taiyi Kuo,202403,56835
NPB 017,Mitchell Sutter,202403,49100
NPB 100L,Mark Goldman,202403,49124
NPB 100L,Natalia Caporale,202410,40150
NPB 118,Stacey Combes,202403,56699
NPB 134,Mark Huising,202403,56654
NPB 139,Xiaomo Chen,202403,49172
MUS 210A,Samuel Nichols,202410,39647
NAS 034,Hulleah Tsinhnahjinnie,202410,49879
NAS 200,Beth Rose Middleton Manning,202410,50102
NAS 233,Hulleah Tsinhnahjinnie,202410,39772
NPB 012,Diasynou Fioravante,202410,40001
NPB 113,Erwin Bautista,202410,40246
NPB 114,Erwin Bautista,202410,40247
NPB 123,Crystal Rogers,202410,40248
NPB 130,Anna Denicol,202410,40251
NPB 222,Usrey/Debello/Ditterich,202401,34451
NPB 271B,Brian Wiltgen,202401,34453
NPB 285,Xiaomo Chen,202401,34454
NRS 200BY,Bell/Keeton,202401,45076
NRS 207CY,Jessica Draughon Moret,202401,45161
NRS 208BY,Stephen Cavanagh,202401,45077
NRS 281AV,Kathryn Sexson,202401,45073
NRS 282AY,Gray/Sexson,202401,45074
NRS 283AV,Meda/de Belen Wilson,202401,45075
NRS 293DY,Shana Ruggenberg,202401,45191
NRS 293DY,Amy Nichols,202403,57452
NRS 293DY,Amy Nichols,202410,40597
NRS 293Y,Sheryl Catz,202401,45079
NRS 293Y,Victoria Keeton,202403,57450
NRS 293Y,Jessica Draughon Moret,202410,40599
NRS 429B,Mary Gallagher,202401,45162
NRS 494BV,Deb Bakerjian,202401,45080
NSC 200LB,Alexander Nord,202401,34605
NSC 200LB,Alexander Nord,202403,49399
NSC 200LB,Alexander Nord,202410,40750
NSC 201,Veronica Martinez-Cerdeno,202401,34606
NSC 222,Debello/Ditterich/Usrey,202401,34608
NSC 271B,Brian Wiltgen,202401,34609
NSC 285,Xiaomo Chen,202401,34610
NSC 290C,Christina Kim,202401,34701
NUT 010,Debbie Fetter,202401,34960
NUT 010,Debbie Fetter,202403,49593
NUT 010,Debbie Fetter,202410,41088
NUT 010V,Debbie Fetter,202401,34961
NUT 010V,Debbie Fetter,202403,49594
NUT 010V,Debbie Fetter,202410,41090
NUT 011,Angela Zivkovic,202401,34963
NUT 011,Angela Zivkovic,202403,49596
NUT 011,Angela Zivkovic,202410,41092
NPB 271C,Gene Gurkoff,202403,49273
NRS 200CY,Leigh Ann Simmons,202403,57447
NRS 203,philippe goldin,202403,49276
NRS 208CY,Julie Bidwell,202403,57448
NRS 209Y,Tae Youn Kim,202403,57449
NRS 224,Ruggenberg/Ong,202403,49279
NRS 351V,Elizabeth Rice,202403,49383
NRS 357V,FadumaSara Ali,202403,49384
NRS 358AV,Charleen Singh,202403,57361
NRS 402V,Frances Patmon,202403,49385
NRS 429C,Teuta Kadiu,202403,57446
NSC 223,Petr Janata,202403,49400
NSC 271C,Gurkoff/Dugger,202403,49402
NUT 105,Andrew Hall,202403,49633
NPB 261A,Nadean Brown,202410,50154
NPB 271A,Charan Ranganath,202410,40571
NPB 287A,Mark Goldman,202410,40573
NRS 200AY,Sheryl Catz,202410,40575
NRS 207BY,Jessica Draughon Moret,202410,40580
NRS 208AY,Mark Fedyk,202410,40581
NRS 276V,Sexson/Luu,202410,40589
NRS 305AY,Sexson/Murray,202410,40720
NRS 306,Young/Tonkykh,202410,40721
NRS 354V,Deb Bakerjian,202410,40722
NRS 355V,Charleen Singh,202410,40723
NRS 356V,Mark Fedyk,202410,40724
NRS 409Y,Kathryn Sexson,202410,40726
NRS 429A,Shana Ruggenberg,202410,40732
NSC 221,John Gray,202410,40751
NSC 261A,Nadean Brown,202410,49925
NSC 271A,Charan Ranganath,202410,40753
NSC 286,Guo/Soulika,202410,40755
NSC 287A,Mark Goldman,202410,40756
NSC 295,Karen Moxon,202410,40852
NUT 104,Haj/Oteiza De Fraga,202410,41146
NUB 210B,Haj/Steinberg,202401,34909
NUT 111AY,Gerardo Mackenzie,202401,35020
NUT 114,Peng Ji,202401,35021
NUT 115,Payam Vahmani,202401,35022
NUT 115,Alice Rocha,202403,49641
NUT 116B,Angela Zivkovic,202401,35027
NUT 116BL,Francene Steinberg,202401,35028
NUT 118,Lauren Au,202401,35029
NUT 252,Patricia Oteiza De Fraga,202401,35411
NUT 291,Stewart,202401,35502
NUT 291,Christine Stewart,202403,49911
NUT 291,Reina Engle-Stone,202410,41604
PER 002,Navid Saberi-Najafi,202401,36442
PER 022,Navid Saberi-Najafi,202401,36443
PER 122,Navid Saberi-Najafi,202401,44797
PFS 265A,Patrick Lemieux,202401,45235
PFS 459,The Staff,202401,36549
PFS 459,The Staff,202410,42865
PMD 290C,Veronica Martinez-Cerdeno,202401,39402
PMD 290C,Veronica Martinez-Cerdeno,202403,53121
PMD 290C,Veronica Martinez-Cerdeno,202410,45292
PMI 126,Colin Reardon,202401,39550
PMI 129Y,Keel/Shapiro,202401,39552
PMI 129Y,Shapiro/Keel,202410,45461
PMI 201,Damian Genetos,202401,39573
PTX 202,Angelastro/Cortopassi,202401,40815
PTX 290,Mary Horne,202401,40819
PTX 290,Ghosh/Horne,202403,54308
PTX 290,Chengfei Liu,202410,46659
PTX 290C,Laura Van Winkle,202401,40823
